image,label
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054318373_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054318373_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065832224_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065832224_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064447806_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064447806_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064514181_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064514181_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054749946_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054749946_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054301996_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054301996_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054304416_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054304416_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065836144_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065836144_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054732411_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054732411_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054302359_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054302359_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055316774_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055316774_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064510860_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064510860_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055351969_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055351969_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054732177_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054732177_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054729837_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054729837_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054748791_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054748791_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054246509_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054246509_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064440769_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064440769_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055307598_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055307598_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063836408_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063836408_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063816807_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063816807_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064506678_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064506678_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063830628_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063830628_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063817030_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063817030_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054234346_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054234346_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055338397_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055338397_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054735687_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054735687_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054258608_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054258608_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055324840_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055324840_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064506555_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064506555_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064456962_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064456962_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054253163_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054253163_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 6/170927_065832784_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 6/170927_065832784_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054253647_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054253647_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064519753_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064519753_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054726094_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054726094_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054257519_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054257519_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064510737_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064510737_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055354625_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055354625_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055317245_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055317245_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064510122_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064510122_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054319021_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054319021_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054253526_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054253526_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063842894_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063842894_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054734985_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054734985_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064452903_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064452903_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054246388_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054246388_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064517010_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064517010_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054323395_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054323395_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063843176_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063843176_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054748206_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054748206_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063812587_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063812587_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064446902_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064446902_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063844022_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063844022_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063834012_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063834012_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064512828_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064512828_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054712001_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054712001_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063818507_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063818507_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054721694_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054721694_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054722927_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054722927_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065825225_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065825225_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065807665_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065807665_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063829782_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063829782_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054729720_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054729720_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063812246_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063812246_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054746568_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054746568_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064501881_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064501881_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055322648_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055322648_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063825535_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063825535_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063831756_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063831756_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064455855_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064455855_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054242516_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054242516_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054237778_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054237778_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054309740_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054309740_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055348108_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055348108_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064447642_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064447642_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063851318_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063851318_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054721831_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054721831_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064520226_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064520226_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 5/170927_064455486_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 5/170927_064455486_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065823545_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065823545_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055322237_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055322237_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055348342_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055348342_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063847007_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063847007_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055306882_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055306882_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065818785_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065818785_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063821335_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063821335_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record016/Camera 5/170927_065834884_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record016/Camera 5/170927_065834884_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055327283_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055327283_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054315604_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054315604_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054742005_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054742005_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064513566_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064513566_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 5/171206_054309135_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 5/171206_054309135_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 6/170927_063838100_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 6/170927_063838100_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 6/171206_054718132_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 6/171206_054718132_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 5/171206_055325936_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 5/171206_055325936_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record005/Camera 5/171206_054738846_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record005/Camera 5/171206_054738846_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record002/Camera 6/171206_054245178_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record002/Camera 6/171206_054245178_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record006/Camera 6/170927_064520391_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record006/Camera 6/170927_064520391_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055349395_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055349395_Camera_6_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road02/Record001/Camera 5/170927_063841202_Camera_5.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road02/Label/Record001/Camera 5/170927_063841202_Camera_5_bin.png
/media/aaron/本地磁盘/dataset/BaiduLane_lite/Image_Data/Road04/Record009/Camera 6/171206_055336759_Camera_6.jpg,/media/aaron/本地磁盘/dataset/BaiduLane_lite/Gray_Label/Label_road04/Label/Record009/Camera 6/171206_055336759_Camera_6_bin.png
